Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Valence electron count,Van der Waals Atomic Radius (pm),Empirical Atomic Radius (pm),Covalent Atomic Radius (pm),Elemental density (grams per cubic centimeter),Target
0.0,0.163,0.0,0.0,0.0,0.163,0.163,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.938,180.767,135.27,127.834,7.452392000000001,545.0
0.0,0.161,0.0,0.0,0.0,0.161,0.161,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,180.39000000000001,135.135,127.66600000000001,7.461608,545.0
0.0,0.119,0.0,0.0,0.0,0.178,0.178,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.158999999999999,186.046,136.435,129.445,7.489693999999999,866.0
0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,187.85,137.75,131.54999999999998,8.550699999999999,350.0
0.0,0.0,0.0,0.0,0.0,0.245,0.245,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.245,184.99,137.65,130.725,8.23902,198.8
0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244,185.885,138.005,131.54399999999998,8.305247999999999,254.7
0.0,0.0,0.0,0.0,0.0,0.232,0.232,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.226000000000001,186.055,137.895,131.806,8.332872,305.3
0.0,0.039,0.0,0.0,0.0,0.235,0.235,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,6.072,184.346,136.92499999999998,130.35399999999998,7.90236,210.0
0.0,0.228,0.0,0.0,0.0,0.0,0.257,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796,182.274,135.155,129.103,6.767152,770.0
0.0,0.273,0.0,0.0,0.0,0.0,0.242,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691,182.364,134.555,128.62300000000002,6.529612,1044.0
0.0,0.287,0.0,0.0,0.0,0.0,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669,182.75599999999997,134.64499999999998,128.737,6.471668,906.8
0.0,0.303,0.0,0.0,0.0,0.0,0.232,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621,182.424,134.155,128.303,6.371252,1122.8
0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,6.330000000000001,186.6,137.85,133.05,7.918240000000001,200.0
0.0,0.0,0.0,0.0,0.0,0.173,0.173,0.0,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,6.201,185.562,137.325,134.529,7.734608,780.0
0.0,0.039,0.0,0.0,0.0,0.186,0.186,0.039,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.159999999999999,178.755,136.33499999999998,128.721,8.131167,719.0
0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,6.1419999999999995,184.62,137.61999999999998,131.678,8.021448,700.0
0.0,0.024,0.0,0.0,0.0,0.244,0.244,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171999999999999,184.488,137.2,130.028,8.067024,1198.0
0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,178.60000000000002,135.0,128.0,7.1096,774.0
0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180000000000001,178.18,135.2,128.06,7.233840000000001,610.0
0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,177.76000000000002,135.4,128.12,7.358080000000001,479.0
0.0,0.14,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140000000000001,177.34000000000003,135.6,128.18,7.482320000000001,461.0
0.0,0.12,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,176.92000000000002,135.8,128.24,7.606560000000001,441.0
0.0,0.164,0.0,0.0,0.0,0.164,0.164,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.952,180.548,135.0,127.608,7.425504,1263.0
0.0,0.057,0.0,0.0,0.0,0.189,0.189,0.0,0.189,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219000000000001,187.20299999999997,137.53500000000003,131.637,7.732044,1836.0
0.0,0.091,0.0,0.0,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097,186.914,136.955,131.131,7.543172,1932.0
0.0,0.123,0.0,0.0,0.0,0.175,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9689999999999985,186.25699999999998,136.125,130.38299999999998,7.3489,2230.0
0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.0,0.198,0.0,0.0,0.0,0.0,0.198,0.008,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.384000000000001,186.802,137.78,131.912,8.020608000000001,225.0
0.0,0.0,0.0,0.0,0.0,0.197,0.197,0.0,0.197,0.0,0.0,0.0,0.0,0.197,0.017,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.406000000000001,187.748,138.395,132.638,8.072312,330.0
0.0,0.0,0.0,0.0,0.0,0.195,0.195,0.0,0.195,0.0,0.0,0.0,0.0,0.195,0.026,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.396,187.759,138.32,132.704,8.08392,560.0
0.0,0.0,0.0,0.0,0.0,0.193,0.193,0.0,0.193,0.0,0.0,0.0,0.0,0.193,0.037,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398000000000001,188.18800000000002,138.535,133.078,8.115928,765.0
0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,182.0,133.75,127.5,6.9055,1750.0
0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,5.328000000000001,177.822,134.865,134.199,7.916076,991.0
0.0,0.186,0.0,0.0,0.0,0.236,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889999999999999,184.352,134.85000000000002,126.64999999999999,7.3893,1202.0
0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.835,182.50799999999998,137.50000000000003,129.50300000000001,8.263408,214.0
0.0,0.0,0.0,0.0,0.0,0.25,0.179,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.184,183.933,137.45999999999998,129.59699999999998,8.295645999999998,241.0
0.0,0.0,0.0,0.0,0.0,0.346,0.192,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,185.18699999999998,137.115,129.42,8.315926000000001,299.0
0.0,0.0,0.0,0.0,0.0,0.458,0.208,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,186.86700000000002,136.875,129.372,8.348341999999999,392.0
0.0,0.0,0.0,0.0,0.0,0.591,0.227,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.591,188.862,136.59,129.315,8.386836,482.0
0.0,0.0,0.0,0.0,0.0,0.206,0.199,0.0,0.195,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3629999999999995,186.687,137.92499999999998,131.822,8.040348,1290.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,4.995,200.79899999999998,143.19,159.174,7.74891,1100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.303,0.0,0.0,0.0,0.0,0.303,3.788,195.48700000000002,146.515,166.667,7.42817,882.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,3.663,193.14,146.52,166.167,6.52347,975.0
0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.236,0.0,0.0,0.0,0.236,3.947,189.612,142.825,160.76899999999998,6.19314,1240.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.167,4.837,191.36,143.48000000000002,152.833,6.8465300000000004,1576.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.303,3.9699999999999998,195.48700000000002,145.605,164.938,7.82857,1244.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,4.2,195.20000000000005,144.0,164.4,8.398,1395.0
0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.12,0.0,0.0,0.0,0.0,5.1899999999999995,199.38,142.54999999999998,157.21999999999997,7.966399999999999,2680.0
0.0,0.0,0.0,0.0,0.0,0.444,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,178.599,135.42000000000002,126.429,8.684418,745.0
0.0,0.0,0.0,0.0,0.0,0.111,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.551,177.6,137.085,130.75799999999998,8.114988,518.0
0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,5.261,179.61700000000002,136.63,130.618,8.435454,419.0
0.0,0.0,0.0,0.0,0.0,0.175,0.125,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2250000000000005,190.675,138.875,132.125,8.17615,443.0
0.0,0.0,0.0,0.0,0.0,0.18,0.125,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,191.97,139.125,132.88500000000002,8.20809,711.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,5.8629999999999995,210.067,140.85500000000002,158.873,13.862419999999998,896.0
0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5.949999999999999,183.95,137.75,132.89999999999998,7.907399999999999,401.0
0.0,0.3,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,5.207,184.61700000000002,133.96999999999997,128.587,6.4354320000000005,1324.0
0.0,0.25,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,5.257,184.767,134.72000000000003,130.537,6.525432,1566.0
0.0,0.2,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,5.3069999999999995,184.91700000000003,135.47000000000003,132.487,6.615432,1503.0
0.0,0.133,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.374,185.118,136.47500000000002,135.1,6.736032,1272.0
0.0,0.16,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,5.640000000000001,184.52,135.6,129.96,7.1712,968.0
0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.7,184.70000000000002,136.5,132.3,7.2792,1100.0
0.0,0.235,0.0,0.0,0.0,0.059,0.235,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9959999999999996,182.878,134.865,128.694,6.7822,1363.0
0.0,0.222,0.0,0.0,0.0,0.111,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.217,183.37199999999999,134.865,128.538,6.896652,1349.0
0.0,0.211,0.0,0.0,0.0,0.158,0.211,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430999999999999,184.36599999999999,135.26999999999998,128.784,7.020076,1331.0
0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,193.0,138.75,134.0,7.795999999999999,338.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.167,4.342,203.573,146.125,168.00199999999998,11.45453,1550.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.0,0.143,0.0,0.0,0.143,4.576,204.20399999999998,145.85999999999999,165.88,11.266969999999999,1637.0
0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,6.2379999999999995,185.724,137.38,131.774,8.731848,335.0
0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,6.216,187.146,137.08499999999998,133.644,9.423012,556.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.0,195.60000000000005,141.0,148.4,7.958800000000001,2663.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.8,197.20000000000002,142.0,149.8,7.658799999999999,1647.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,5.6,195.20000000000002,141.0,152.6,7.4288,1707.0
0.0,0.062,0.0,0.0,0.0,0.0,0.208,0.104,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036,173.603,136.325,129.30599999999998,7.937728,62.0
0.0,0.0,0.0,0.0,0.0,0.233,0.233,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.1049999999999995,185.04400000000004,137.95000000000002,132.593,7.956468000000001,540.0
0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.472,178.12400000000002,137.815,132.00300000000001,7.959672000000001,672.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,4.662,203.46300000000002,143.19,164.502,9.81351,573.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4.25,198.75,138.75,153.75,8.0425,1152.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5.0,205.0,143.75,162.0,9.9175,1210.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,5.0,205.25,141.25,164.0,12.1925,1054.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4.5,205.75,146.25,167.25,10.692499999999999,860.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.25,198.0,142.5,154.25,7.605,1630.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5.25,200.5,142.5,155.75,9.5625,1795.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.222,0.0,0.0,0.0,0.222,3.774,187.59,143.745,163.28100000000003,6.25374,1160.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.211,0.0,0.0,0.0,0.211,3.846,188.973,144.08999999999997,163.635,6.3869299999999996,1115.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,3.9,189.7,144.0,163.5,6.4910000000000005,1065.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.19,0.0,0.0,0.0,0.19,3.949,190.33799999999997,143.9,163.357,6.582310000000001,1025.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.182,0.0,0.0,0.0,0.182,4.004,191.464,144.235,163.709,6.686679999999999,980.0
0.0,0.0,0.0,0.0,0.0,0.189,0.189,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.329,181.089,137.405,130.369,8.368888,170.0
0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315,182.027,137.685,131.594,8.376882,640.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,5.4,200.40000000000003,141.0,155.8,9.943999999999999,2500.0
0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,194.50000000000003,139.5,134.9,7.6706,213.0
0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.25,3.75,195.125,143.75,161.125,7.284999999999999,1500.0
